total,email,date,total_stock,company,stock_price,transaction_type
3894.843615486837856032309446,courtneypaul@gmail.com,606009600000,3044,adbe,1.2795149853767535663706667037331499159336090087890625,BUY
142726.6971038886923039967769,courtneypaul@gmail.com,899164800000,7246,msft,19.697308460376579120065798633731901645660400390625,BUY
229442.2082098637408975605467,courtneypaul@gmail.com,1404691200000,5935,msft,38.65917577251284598105485201813280582427978515625,BUY
134134.0807412841435919403921,courtneypaul@gmail.com,1253836800000,4155,adbe,32.28257057551964948061140603385865688323974609375,BUY
132811.9635124833636936614312,courtneypaul@gmail.com,1466985600000,5199,team,25.54567484371674623844228335656225681304931640625,BUY
98610.14504612489537827002550,courtneypaul@gmail.com,1270080000000,9229,nflx,10.6848136359437528852822651970200240612030029296875,SELL
59570.23184926012403650474880,courtneypaul@gmail.com,1120694400000,2881,msft,20.6769287918292690164889791049063205718994140625,BUY
56773.12924158989947187592406,matthew37@yahoo.com,1109030400000,6516,nvda,8.7128804852040975248428367194719612598419189453125,SELL
303600.1824129369019615865000,matthew37@yahoo.com,1323388800000,9978,crm,30.426957547899068146080026053823530673980712890625,SELL
38305.03719892413857728286075,matthew37@yahoo.com,1243382400000,4117,crm,9.3041139662191252313050426892004907131195068359375,SELL
2693074.122425660887358844775,matthew37@yahoo.com,1425340800000,7007,amzn,384.34053409813913049219991080462932586669921875,BUY
262950.0553599432168994098902,matthew37@yahoo.com,1388361600000,5120,nflx,51.357432687488909550665994174778461456298828125,SELL
642747.0378745789941916655152,matthew37@yahoo.com,1396483200000,8329,sap,77.1697728268194254042100510559976100921630859375,SELL
9849.178631063848533111482197,matthew37@yahoo.com,731894400000,9273,csco,1.0621350836906986447871759082772769033908843994140625,BUY
718267.3566961573328626400325,matthew37@yahoo.com,1445299200000,9227,crm,77.84408330943506371113471686840057373046875,BUY
82985.88379877389658645370218,matthew37@yahoo.com,1287705600000,3464,nflx,23.956663914195697628883863217197358608245849609375,SELL
23204.28592787539107078487177,matthew37@yahoo.com,1221523200000,5766,nflx,4.0243298522156418783879416878335177898406982421875,SELL
50897.62690506333561302199087,matthew37@yahoo.com,1232409600000,994,bb,51.2048560413112028300020028837025165557861328125,SELL
91571.46170577398788736900315,matthew37@yahoo.com,1293494400000,2752,crm,33.2745137012260130404683877713978290557861328125,SELL
23732.83523424992172046188443,matthew37@yahoo.com,1063584000000,3994,nvda,5.94212199154980513782220441498793661594390869140625,BUY
38671.46664400660860394509655,matthew37@yahoo.com,1470614400000,475,crm,81.4136139873823339030423085205256938934326171875,BUY
56081.08006377464858083214949,matthew37@yahoo.com,1075420800000,8130,nvda,6.89804182826256440108636525110341608524322509765625,BUY
95040.97622509350794928195683,matthew37@yahoo.com,1373846400000,6936,nvda,13.7025628928912208692736385273747146129608154296875,BUY
222547.6774330989367101096832,matthew37@yahoo.com,1405296000000,4069,crm,54.69345722120888098061186610721051692962646484375,BUY
630687.2900513027138913457748,matthew37@yahoo.com,1450396800000,8066,crm,78.190836852380698474007658660411834716796875,BUY
253150.9192333713138722828262,matthew37@yahoo.com,1302048000000,7523,crm,33.65026176171358684996448573656380176544189453125,BUY
216615.3997323865770070483450,matthew37@yahoo.com,1452556800000,9154,csco,23.663469492286058226682143867947161197662353515625,SELL
835815.0994236205603868938852,matthew37@yahoo.com,1452470400000,7361,nflx,113.5464066599131314205806120298802852630615234375,BUY
605970.9198864062855705014954,matthew37@yahoo.com,1275523200000,5700,ibm,106.3106876993695237842985079623758792877197265625,BUY
42907.77418543889418955927795,matthew37@yahoo.com,1460419200000,6116,bb,7.01565961174605856598418540670536458492279052734375,BUY
328800.1649439256709683832014,matthew37@yahoo.com,1412294400000,5020,nflx,65.49804082548320138812414370477199554443359375,SELL
14843.73498123826356653864877,matthew37@yahoo.com,1450224000000,1862,bb,7.97193070958016303251270073815248906612396240234375,BUY
112427.4741648793251265203708,matthew37@yahoo.com,1065139200000,6581,csco,17.083645975517296022871960303746163845062255859375,BUY
312512.7492913542231462997734,matthew37@yahoo.com,1313712000000,1651,amzn,189.2869468754416857336764223873615264892578125,SELL
56703.97341931576606555154285,matthew37@yahoo.com,1374710400000,6296,bb,9.0063490183157188795348702115006744861602783203125,BUY
410638.4672423305219126632437,matthew37@yahoo.com,1278979200000,3312,amzn,123.9850444572253991282195784151554107666015625,BUY
33179.16672334869508631527424,matthew37@yahoo.com,1314748800000,1024,bb,32.401530003270210045229759998619556427001953125,SELL
53320.04181297248817372746998,matthew37@yahoo.com,1428624000000,2416,nvda,22.06955373053497027058256207965314388275146484375,SELL
1410795.540757084319466230227,matthew37@yahoo.com,1304380800000,7088,amzn,199.040002928482550714761600829660892486572265625,BUY
392253.5519841155594349402236,matthew37@yahoo.com,1192406400000,7749,sap,50.619893145453033866942860186100006103515625,SELL
334663.5859027072722682305539,matthew37@yahoo.com,1415923200000,6105,nflx,54.8179501888136400111761759035289287567138671875,SELL
1029541.791780402856986142979,matthew37@yahoo.com,1266278400000,9867,ibm,104.3419268045406766987071023322641849517822265625,SELL
280041.7580145932608388648077,matthew37@yahoo.com,1245628800000,4044,bb,69.2487037622634176159408525563776493072509765625,SELL
71733.76732419854406863635177,matthew37@yahoo.com,1452211200000,8869,bb,8.0881460507609137522422315669246017932891845703125,BUY
152582.2692629142022724408889,matthew37@yahoo.com,1280966400000,3560,sap,42.860187995200618615854182280600070953369140625,SELL
196254.6341199415251566051666,matthew37@yahoo.com,1470268800000,2441,crm,80.3992765751501536897194455377757549285888671875,BUY
286916.3257672084236560294812,matthew37@yahoo.com,1334016000000,7317,crm,39.21228997775159541561151854693889617919921875,SELL
78637.97967842126699267168988,matthew37@yahoo.com,1052352000000,6291,csco,12.500076248358173103270019055344164371490478515625,SELL
62261.47104613142818152482505,matthew37@yahoo.com,1391472000000,871,sap,71.48274517351484291793894954025745391845703125,SELL
80800.86503096280966929043643,matthew37@yahoo.com,518313600000,2586,ibm,31.245500785368449214729480445384979248046875,BUY
480473.3199771525062260479899,matthew37@yahoo.com,1462320000000,6494,crm,73.9872682440949347437708638608455657958984375,BUY
68107.53263982532764941879577,matthew37@yahoo.com,1456185600000,1086,crm,62.71411845287783393132485798560082912445068359375,BUY
113526.9625506059785369217252,matthew37@yahoo.com,787968000000,7491,ibm,15.1551144774537416282100821263156831264495849609375,SELL
194921.7473647804828544849443,matthew37@yahoo.com,1163376000000,8907,nvda,21.884107709080552695013466291129589080810546875,BUY
319393.5682201637365196233986,matthew37@yahoo.com,1355356800000,7705,crm,41.45276680339568287081419839523732662200927734375,BUY
36191.38414335164112500820011,matthew37@yahoo.com,1250121600000,2045,csco,17.697498358607159474331638193689286708831787109375,BUY
152834.1514476809161067194509,matthew37@yahoo.com,1362960000000,5828,nflx,26.22411658333577832991068135015666484832763671875,SELL
69518.75352220149133586346579,matthew37@yahoo.com,1218412800000,6621,nvda,10.499736221447136585993575863540172576904296875,BUY
51401.10958186647920342693396,matthew37@yahoo.com,1156464000000,2956,csco,17.38873801822276021766811027191579341888427734375,SELL
12411.56976972372895762219969,matthew37@yahoo.com,1058400000000,3482,bb,3.564494477232547087197644941625185310840606689453125,BUY
107613.7794741651124468262424,matthew37@yahoo.com,1327017600000,2042,sap,52.70018583455686211891588754951953887939453125,BUY
39708.43595191397172605718424,matthew37@yahoo.com,1471478400000,4863,bb,8.1654196898856614694750533089973032474517822265625,BUY
76906.05134340546427296203547,matthew37@yahoo.com,1463961600000,2877,csco,26.73133519061712348729997756890952587127685546875,SELL
372799.0153281324054290735148,matthew37@yahoo.com,1390348800000,6082,crm,61.29546453931805416459610569290816783905029296875,SELL
478974.2348652253056116023799,matthew37@yahoo.com,1393545600000,7604,crm,62.98977312798859884424018673598766326904296875,BUY
841923.8621908860371263472189,matthew37@yahoo.com,1476921600000,5797,ibm,145.23440783006486753947683610022068023681640625,SELL
6338663.773021216362394625321,matthew37@yahoo.com,1465171200000,8676,amzn,730.5974842117584557854570448398590087890625,BUY
29258.15521336722043876932275,matthew37@yahoo.com,1451952000000,3203,bb,9.1346098074827413171306034200824797153472900390625,BUY
136726.7972450086918883016551,matthew37@yahoo.com,1274659200000,6476,crm,21.112847011273732533709335257299244403839111328125,SELL
166362.6089207568503240963764,matthew37@yahoo.com,1276128000000,9759,nflx,17.047095903346331624561571516096591949462890625,BUY
488461.5930266912636170673068,matthew37@yahoo.com,1375920000000,6860,sap,71.204313852287356212400482036173343658447265625,BUY
22674.44673461689963822607297,matthew37@yahoo.com,11404800000,1981,ibm,11.4459599871867236942080126027576625347137451171875,BUY
112036.0485428686736213421682,matthew37@yahoo.com,920332800000,5424,csco,20.6556136694079413018698687665164470672607421875,SELL
157430.8023925618214278188134,matthew37@yahoo.com,1316044800000,5365,bb,29.34404518034703102102866978384554386138916015625,SELL
72488.36162169978159752758984,matthew37@yahoo.com,1331683200000,5314,nvda,13.6410164888407567929107244708575308322906494140625,BUY
4786.211707495406946222260558,matthew37@yahoo.com,778809600000,4140,csco,1.156089784419180421792816559900529682636260986328125,SELL
25558.68322888221497635186097,matthew37@yahoo.com,1005523200000,8308,bb,3.076394225912640223441485431976616382598876953125,BUY
28876.02351664565686562013980,matthew37@yahoo.com,1359331200000,2482,nvda,11.6341754700425692448106929077766835689544677734375,BUY
161947.7221673501096148584111,matthew37@yahoo.com,701568000000,9141,ibm,17.7166308026857137747356318868696689605712890625,SELL
342794.9045764208923259275252,matthew37@yahoo.com,1061856000000,5021,ibm,68.2722375177097973164563882164657115936279296875,SELL
432587.3029866916282202282673,matthew37@yahoo.com,1302048000000,7971,bb,54.2701421385888380655160290189087390899658203125,SELL
524809.7081574185410772770410,matthew37@yahoo.com,1431561600000,7108,sap,73.83366743914160679196356795728206634521484375,SELL
145198.5696205182991427307115,matthew37@yahoo.com,1285113600000,6807,nflx,21.330772678201601166847467538900673389434814453125,SELL
98728.68080265531496308994974,matthew37@yahoo.com,897264000000,9325,csco,10.5875260914375672882670187391340732574462890625,SELL
487048.0940536863804624090335,matthew37@yahoo.com,1181865600000,5585,ibm,87.2064626774729418912102119065821170806884765625,SELL
120908.3869993424725919339835,matthew37@yahoo.com,1456272000000,3910,nvda,30.9228611251515275171186658553779125213623046875,SELL
115682.9062888051672075562237,matthew37@yahoo.com,1276646400000,4940,crm,23.4175923661548921472785877995193004608154296875,BUY
436172.6592783857326054430814,matthew37@yahoo.com,1424736000000,6523,sap,66.8668801591883692481133039109408855438232421875,SELL
118121.7489966695234642202195,matthew37@yahoo.com,1361750400000,1597,sap,73.9647770799433459387728362344205379486083984375,BUY
1347380.794721318169990809110,matthew37@yahoo.com,1465776000000,1871,amzn,720.1393878788445590544142760336399078369140625,BUY
178163.2218242668530834293961,matthew37@yahoo.com,1442793600000,7567,csco,23.54476302686227739968671812675893306732177734375,BUY
67246.21125643520729298074912,matthew37@yahoo.com,1156204800000,4025,nvda,16.707133231412473861610124004073441028594970703125,BUY
25066.17996360211580864074676,matthew37@yahoo.com,1139529600000,1846,nvda,13.5786457007595426915713687776587903499603271484375,BUY
61192.34669417135667757179363,matthew37@yahoo.com,1123718400000,2667,bb,22.944261977567062871230518794618546962738037109375,BUY
313561.0516215674851991934702,matthew37@yahoo.com,1394496000000,4240,sap,73.9530782126338408488663844764232635498046875,BUY
71753.50534169963343167353287,matthew37@yahoo.com,1338940800000,6407,nvda,11.1992360452161126005421465379185974597930908203125,BUY
420726.7076850403974219716474,matthew37@yahoo.com,1250467200000,5970,bb,70.4734853743786260338310967199504375457763671875,SELL
44267.10500371081848847154561,matthew37@yahoo.com,1348012800000,6051,bb,7.3156676588515647807753339293412864208221435546875,SELL
82203.19274620026664024408092,matthew37@yahoo.com,993081600000,5879,nvda,13.98251279914956057837116532027721405029296875,BUY
40868.82059850530996669704109,matthew37@yahoo.com,1080000000000,5960,nvda,6.85718466417874328300285924342460930347442626953125,SELL
58045.47850362660167178319170,matthew37@yahoo.com,1367798400000,1946,nflx,29.828097894977698700813562027178704738616943359375,SELL
72709.92797179939672957971197,matthew37@yahoo.com,1115683200000,4826,csco,15.06629257600484805834639701060950756072998046875,BUY
323210.3099001911987144808336,matthew37@yahoo.com,864172800000,8839,ibm,36.56638872046512034330589813180267810821533203125,BUY
885789.2161631850025571566221,matthew37@yahoo.com,1446076800000,8290,nflx,106.8503276433275033241443452425301074981689453125,SELL
41419.68840779983704081246287,matthew37@yahoo.com,1283472000000,1383,crm,29.949160092407691280413928325287997722625732421875,BUY
197856.3077421230264576479385,matthew37@yahoo.com,1190246400000,2172,bb,91.0940643379940269142025499604642391204833984375,BUY
48525.34913184605123070980426,michael32@hotmail.com,1395100800000,9094,znga,5.33597417328414902470967717817984521389007568359375,SELL
214008.2757310647680881743327,michael32@hotmail.com,891907200000,4875,ibm,43.89913348329533704372806823812425136566162109375,SELL
171299.8464690529144363040359,michael32@hotmail.com,955411200000,3211,intc,53.34781889413046229719839175231754779815673828125,SELL
18500.73906999798554817715512,michael32@hotmail.com,1027296000000,8234,bb,2.246871395433323481682919009472243487834930419921875,SELL
14120.45706506059578799749943,michael32@hotmail.com,1457913600000,6261,znga,2.25530379572921191311252187006175518035888671875,BUY
15947.95185762083606118011403,michael32@hotmail.com,1456876800000,7206,amd,2.213149022706194291032488763448782265186309814453125,BUY
44086.72866414793080380718493,michael32@hotmail.com,121996800000,2939,ibm,15.000588181064284043486622977070510387420654296875,SELL
260889.7256408000564675830901,michael32@hotmail.com,1363564800000,9793,fb,26.6404294537731090031229541637003421783447265625,SELL
139441.1450023216771043621520,michael32@hotmail.com,1020124800000,8598,amzn,16.217858223112546767197272856719791889190673828125,BUY
